Q1 2007	8.5
Q2 2007	8.2
Q3 2007	8.1
Q4 2007	7.6
Q1 2008	7.2
Q2 2008	7.4
Q3 2008	7.5
Q4 2008	7.9
Q1 2009	8.7
Q2 2009	9.3
Q3 2009	9.3
Q4 2009	9.7
Q1 2010	9.5
Q2 2010	9.4
Q3 2010	9.4
Q4 2010	9.4
Q1 2011	9.2
Q2 2011	9.2
Q3 2011	9.3
Q4 2011	9.5
Q1 2012	9.7
Q2 2012	9.9
Q3 2012	10
Q4 2012	10.3
Q1 2013	10.5
Q2 2013	10.6
