Q1 2007	3.8
Q2 2007	3.5
Q3 2007	3.5
Q4 2007	3.6
Q1 2008	3.6
Q2 2008	3.6
Q3 2008	3.7
Q4 2008	3.7
Q1 2009	4.2
Q2 2009	4.8
Q3 2009	5.1
Q4 2009	4.9
Q1 2010	4.7
Q2 2010	4.8
Q3 2010	4.7
Q4 2010	4.7
Q1 2011	4.3
Q2 2011	4.3
Q3 2011	4.1
Q4 2011	4.1
Q1 2012	4
Q2 2012	3.9
Q3 2012	3.8
Q4 2012	3.7
Q1 2013	3.7
Q2 2013	3.5
